bankCode;branchCode;bic;bankName;postalCode;city;flags
20839;;SPVOAT21XXX;Sparkasse Voitsberg-Köflach Bankaktiengesellschaft;8570;Voitsberg;
24012;;BAOSATWWXXX;Bausparkasse der österreichischen Sparkassen Aktiengesellschaft;1100;Wien;
30000;;RZBAATWWXXX;Raiffeisen Bank International AG;1030;Wien;
31000;;RZBAATWWXXX;Raiffeisen Bank International AG;1030;Wien;
31303;;RBSKATW1XXX;Raiffeisen Bausparkasse Gesellschaft m.b.H.;1190;Wien;
31500;;NTBAATWWXXX;NOTARTREUHANDBANK AG;1010;Wien;
32000;;RLNWATWWXXX;RAIFFEISENLANDESBANK NIEDERÖSTERREICH-WIEN AG;1020;Wien;
32002;;RLNWATW1002;Raiffeisenbank Wagram-Schmidatal eGen;3462;Absdorf;
32025;;RLNWATWWAMS;Raiffeisenbank Region Amstetten eGen;3300;Amstetten;
32033;;RLNWATWWAMS;Raiffeisenbank Region Amstetten eGen;3300;Amstetten;
32039;;RLNWATWWWDF;Raiffeisenbank Wolkersdorf - Auersthal eGen;2120;Wolkersdorf;
32045;;RLNWATWWBAD;Raiffeisenbank Region Baden eGen;2500;Baden bei Wien;
32059;;RLNWATW1059;Raiffeisenkasse Blindenmarkt eGen;3372;Blindenmarkt;
32073;;RLNWATWWBRL;Raiffeisenbank Bruck-Carnuntum eGen;2460;Bruck an der Leitha;
32092;;RLNWATWWGAE;Raiffeisen-Regionalbank Gänserndorf eGen;2230;Gänserndorf;
32099;;RLNWATWWWTH;Raiffeisenbank im Thayatal eGen;3830;Waidhofen an der Thaya;
32118;;RLNWATWWBAD;Raiffeisenbank Region Baden eGen;2500;Baden bei Wien;
32123;;RLNWATWW123;Raiffeisenbank Eggenburg eGen;3730;Eggenburg;
32127;;RLNWATWWWTH;Raiffeisenbank im Thayatal eGen;3830;Waidhofen an der Thaya;
32145;;RLNWATWWLAA;Raiffeisenbank Laa-Ernstbrunn eGen;2136;Laa a.d. Thaya;
32195;;RLNWATWWASP;Raiffeisenbank Region Wiener Alpen eGen;2870;Aspang;
32198;;RLNWATWWSTO;Raiffeisenbank Stockerau-Hollabrunn eGen;2020;Hollabrunn;
32227;;RLNWATWWZDF;Raiffeisenbank Weinviertel Nordost eGen;2225;Zistersdorf;
32242;;RLNWATW1002;Raiffeisenbank Wagram-Schmidatal eGen;3462;Absdorf;
32247;;RLNWATWWBAD;Raiffeisenbank Region Baden eGen;2500;Baden bei Wien;
32250;;RLNWATWWGTD;Raiffeisen Regionalbank Mödling eGen;2340;Mödling;
